('759', '862', 0.9780587553977966)
('759', '378', 0.988524317741394)
('759', '1594', 0.9785077571868896)
('759', '1245', 0.9799646735191345)
('759', '1870', 0.9707604646682739)
('759', '395', 0.9786807298660278)
('759', '904', 0.9781103134155273)
('759', '1183', 0.9712996482849121)
('759', '1719', 0.9722070693969727)
('759', '974', 0.9758937954902649)
('759', '610', 0.9726830720901489)
('759', '2058', 0.9782597422599792)
('759', '2007', 0.9720372557640076)
('759', '342', 0.9803138971328735)
('1324', '1360', 0.9774209856987)
('1324', '355', 0.9793938994407654)
('1324', '296', 0.9897112846374512)
('1324', '1102', 0.9734123349189758)
('1324', '2871', 0.9813336730003357)
('1324', '960', 0.9710958003997803)
('1324', '855', 0.9799667596817017)
('1324', '1829', 0.9785441160202026)
('1324', '1730', 0.9769512414932251)
('1324', '1088', 0.9837921857833862)
('1324', '129', 0.9710357785224915)
('1324', '1489', 0.9813123941421509)
('1324', '1574', 0.9707658886909485)
('1324', '96', 0.9833251237869263)
('1324', '2876', 0.9713681936264038)
('1324', '980', 0.9706532955169678)
('1324', '851', 0.9818657040596008)
('1324', '1421', 0.9701077938079834)
('1251', '713', 0.9783706665039062)
('1251', '323', 0.9755347967147827)
('1251', '757', 0.9724130034446716)
('1251', '1931', 0.9714760780334473)
('1251', '671', 0.9745244383811951)
('1251', '1424', 0.9701980948448181)
('1251', '629', 0.9736106395721436)
('1251', '362', 0.9860435128211975)
('1251', '1394', 0.9735522270202637)
('1251', '1201', 0.972104549407959)
('1251', '1220', 0.9700337648391724)
('1251', '273', 0.9704652428627014)
('1251', '1647', 0.9869040846824646)
('1251', '2885', 0.9751298427581787)
('1251', '44', 0.9749183058738708)
('1251', '1719', 0.971942126750946)
('1251', '678', 0.9700967669487)
('1251', '2058', 0.9713519215583801)
('1251', '342', 0.9802598357200623)
('1251', '1316', 0.9742649793624878)
('1360', '296', 0.981266975402832)
('1360', '1403', 0.9733996391296387)
('1360', '1449', 0.9740919470787048)
('1360', '715', 0.9835690259933472)
('1360', '1404', 0.971172034740448)
('1360', '855', 0.9722965359687805)
('1360', '969', 0.9745216369628906)
('355', '296', 0.9765183329582214)
('355', '2871', 0.9850330352783203)
('355', '2884', 0.9808392524719238)
('355', '859', 0.9724438190460205)
('626', '2985', 0.9715709090232849)
('1803', '1302', 0.9827410578727722)
('1803', '1398', 0.9741559028625488)
('1803', '1633', 0.9724319577217102)
('1803', '746', 0.9863415956497192)
('1803', '1425', 0.9732347726821899)
('1803', '1369', 0.9814019203186035)
('1803', '1474', 0.9704062342643738)
('1803', '292', 0.9722047448158264)
('1803', '628', 0.9816396236419678)
('1803', '671', 0.9715613126754761)
('1803', '249', 0.9702924489974976)
('1803', '31', 0.9758167862892151)
('1803', '2819', 0.9773152470588684)
('1803', '624', 0.9828141927719116)
('1803', '1616', 0.9814858436584473)
('1803', '1394', 0.9721549153327942)
('1803', '25', 0.9755355715751648)
('1803', '1267', 0.9756242632865906)
('1803', '273', 0.9719762206077576)
('1803', '1218', 0.9843360781669617)
('1803', '2253', 0.9807944893836975)
('1803', '343', 0.9834117889404297)
('1803', '745', 0.9733824133872986)
('1803', '2334', 0.9716956615447998)
('1803', '1462', 0.9726033210754395)
('1803', '1161', 0.974525511264801)
('1803', '1530', 0.9814968109130859)
('1803', '281', 0.9741994738578796)
('1803', '480', 0.971913754940033)
('1803', '640', 0.9732187986373901)
('1803', '862', 0.9718997478485107)
('1803', '1870', 0.9769592881202698)
('1803', '395', 0.9712169170379639)
('1803', '1183', 0.9786701202392578)
('1803', '820', 0.9777304530143738)
('1803', '2007', 0.9851565957069397)
('1803', '964', 0.9734025597572327)
('1803', '342', 0.9770107865333557)
('870', '1040', 0.9708014130592346)
('870', '1404', 0.9756755232810974)
('870', '819', 0.9713282585144043)
('801', '323', 0.9724445343017578)
('801', '994', 0.9702169299125671)
('801', '1424', 0.9816113114356995)
('801', '1622', 0.983311653137207)
('801', '1600', 0.9719563722610474)
('801', '1148', 0.9731178283691406)
('801', '1187', 0.9717901349067688)
('801', '1901', 0.977849006652832)
('296', '2468', 0.9728711843490601)
('296', '1403', 0.9707708954811096)
('296', '1449', 0.9734909534454346)
('296', '715', 0.9750913977622986)
('296', '855', 0.9771423935890198)
('296', '318', 0.9721344113349915)
('296', '1088', 0.9820768237113953)
('296', '129', 0.978850245475769)
('296', '1489', 0.9705983996391296)
('296', '96', 0.9707919359207153)
('296', '2876', 0.9712787866592407)
('296', '1021', 0.9718498587608337)
('296', '851', 0.9818709492683411)
('2911', '1382', 0.9713860154151917)
('2911', '629', 0.9831199049949646)
('2911', '362', 0.9805201292037964)
('2911', '318', 0.9713161587715149)
('2911', '1671', 0.9797226190567017)
('2911', '1574', 0.9775249361991882)
('2911', '273', 0.9846187233924866)
('2911', '121', 0.9769059419631958)
('2911', '617', 0.9701492786407471)
('2911', '1305', 0.9739477634429932)
('2911', '1462', 0.978145182132721)
('2911', '1647', 0.9768567085266113)
('2911', '919', 0.9702677130699158)
('2911', '945', 0.9800465106964111)
('2911', '1434', 0.9726394414901733)
('2911', '1187', 0.9738136529922485)
('2911', '1316', 0.9707657694816589)
('3003', '1274', 0.9736142158508301)
('3003', '620', 0.9708107709884644)
('3003', '1959', 0.9739766120910645)
('3003', '1490', 0.9722908139228821)
('3003', '1098', 0.9772239923477173)
('3003', '862', 0.9708458781242371)
('3003', '635', 0.9726598858833313)
('3003', '1331', 0.970106840133667)
('827', '2871', 0.97662353515625)
('827', '2030', 0.9702832102775574)
('827', '2884', 0.9772259593009949)
('827', '710', 0.9732825756072998)
('827', '214', 0.9745649099349976)
('827', '1395', 0.9788182377815247)
('827', '1474', 0.9734153747558594)
('827', '1476', 0.9766246676445007)
('827', '1829', 0.9715194702148438)
('827', '921', 0.9746220111846924)
('827', '2876', 0.9718266129493713)
('827', '980', 0.9810318350791931)
('1515', '493', 0.9769580364227295)
('1102', '2030', 0.9709995985031128)
('1102', '750', 0.9732909202575684)
('1102', '1452', 0.9753954410552979)
('1102', '175', 0.9721681475639343)
('1102', '1829', 0.9803756475448608)
('1102', '367', 0.9828774333000183)
('332', '1403', 0.9700748920440674)
('332', '1470', 0.9779847860336304)
('332', '44', 0.9714337587356567)
('1454', '175', 0.9776221513748169)
('1732', '710', 0.9731078743934631)
('1732', '2940', 0.9742472767829895)
('1040', '674', 0.9801546931266785)
('1040', '163', 0.9718351364135742)
('493', '1703', 0.9799774289131165)
('2871', '2884', 0.9899042248725891)
('2871', '799', 0.9821106791496277)
('2871', '1404', 0.9706344604492188)
('2871', '1476', 0.9706911444664001)
('2871', '1829', 0.9751374125480652)
('2871', '163', 0.9721287488937378)
('2871', '96', 0.9735704064369202)
('2871', '980', 0.9703407287597656)
('741', '2030', 0.9722703099250793)
('741', '2884', 0.9769507646560669)
('741', '367', 0.9716885089874268)
('1468', '1571', 0.9758511185646057)
('2159', '2', 0.9710748195648193)
('1302', '1398', 0.9833893179893494)
('1302', '1633', 0.9850046038627625)
('1302', '746', 0.9835168719291687)
('1302', '227', 0.9748720526695251)
('1302', '1425', 0.9808446764945984)
('1302', '772', 0.9701337814331055)
('1302', '1369', 0.9717404246330261)
('1302', '671', 0.981050968170166)
('1302', '2932', 0.9720202088356018)
('1302', '629', 0.972935140132904)
('1302', '624', 0.9703190326690674)
('1302', '1671', 0.9759067893028259)
('1302', '1188', 0.9725698232650757)
('1302', '1616', 0.9795898199081421)
('1302', '1394', 0.9726369976997375)
('1302', '1971', 0.9740224480628967)
('1302', '1793', 0.9707813262939453)
('1302', '911', 0.9789141416549683)
('1302', '1218', 0.9736770987510681)
('1302', '476', 0.9761365056037903)
('1302', '617', 0.9793729186058044)
('1302', '1305', 0.9700120687484741)
('1302', '1462', 0.9749965667724609)
('1302', '1161', 0.9786279201507568)
('1302', '1530', 0.9761863946914673)
('1302', '281', 0.9733635187149048)
('1302', '480', 0.9787272214889526)
('1302', '640', 0.9785140156745911)
('1302', '862', 0.9747312068939209)
('1302', '635', 0.9700832366943359)
('1302', '1245', 0.9778816103935242)
('1302', '1870', 0.9758593440055847)
('1302', '395', 0.9726399183273315)
('1302', '1183', 0.981313169002533)
('1302', '1719', 0.9737756252288818)
('1302', '2007', 0.9735303521156311)
('1302', '342', 0.9775894284248352)
('863', '2', 0.9725805521011353)
('863', '710', 0.97173672914505)
('863', '906', 0.9745661616325378)
('863', '1476', 0.9737892746925354)
('863', '690', 0.9787037968635559)
('863', '192', 0.9770166873931885)
('863', '921', 0.9792984127998352)
('863', '2940', 0.9749376177787781)
('863', '769', 0.9707610607147217)
('863', '2992', 0.9748972654342651)
('2468', '803', 0.9750499129295349)
('2468', '994', 0.9790042042732239)
('2468', '855', 0.9799777269363403)
('2468', '1388', 0.9713517427444458)
('2468', '1470', 0.9790375232696533)
('2468', '129', 0.9755147695541382)
('2468', '1793', 0.9710971117019653)
('2468', '476', 0.9777880907058716)
('2468', '763', 0.9725275039672852)
('2468', '2876', 0.9784921407699585)
('2468', '72', 0.9728021025657654)
('1398', '1633', 0.9863113760948181)
('1398', '746', 0.9819320440292358)
('1398', '806', 0.9730483293533325)
('1398', '1425', 0.9812182784080505)
('1398', '586', 0.9710366725921631)
('1398', '757', 0.9763663411140442)
('1398', '671', 0.9707700610160828)
('1398', '1388', 0.9798866510391235)
('1398', '249', 0.9705628156661987)
('1398', '629', 0.9768118858337402)
('1398', '362', 0.9725629091262817)
('1398', '318', 0.9810821413993835)
('1398', '1671', 0.9774937629699707)
('1398', '1188', 0.9826035499572754)
('1398', '1616', 0.984611988067627)
('1398', '1394', 0.9748276472091675)
('1398', '1971', 0.9809544086456299)
('1398', '1220', 0.9808460474014282)
('1398', '1267', 0.9782173037528992)
('1398', '121', 0.976898193359375)
('1398', '1793', 0.9744712114334106)
('1398', '476', 0.9791250228881836)
('1398', '617', 0.9782965779304504)
('1398', '2253', 0.9710550904273987)
('1398', '1381', 0.9757395386695862)
('1398', '1462', 0.9824308753013611)
('1398', '281', 0.9756953716278076)
('1398', '640', 0.9834484457969666)
('1398', '635', 0.9713157415390015)
('1398', '1870', 0.9709286689758301)
('1398', '1183', 0.9745253324508667)
('1398', '2007', 0.9751476049423218)
('1856', '323', 0.9733424782752991)
('1856', '239', 0.9753158092498779)
('1856', '1220', 0.9712955355644226)
('1856', '273', 0.9705165028572083)
('1856', '1647', 0.9751043319702148)
('1856', '1639', 0.9779561161994934)
('1856', '678', 0.9701496958732605)
('1856', '569', 0.976090133190155)
('1815', '585', 0.9712333679199219)
('1815', '1647', 0.9736391305923462)
('1815', '1600', 0.9743682742118835)
('1815', '1389', 0.9716064929962158)
('2030', '175', 0.9713303446769714)
('2030', '855', 0.9713524580001831)
('2030', '1829', 0.978950023651123)
('2030', '367', 0.9763417840003967)
('2030', '980', 0.9730919599533081)
('960', '710', 0.9778345823287964)
('960', '214', 0.9741746187210083)
('960', '2102', 0.9707580208778381)
('960', '586', 0.9706267714500427)
('960', '1829', 0.9712557196617126)
('960', '1489', 0.9736348986625671)
('960', '1343', 0.988478422164917)
('960', '2253', 0.9705277681350708)
('960', '1025', 0.9723568558692932)
('960', '1421', 0.9747990965843201)
('2884', '750', 0.9728420972824097)
('2884', '1829', 0.9766284823417664)
('2884', '980', 0.975203812122345)
('1132', '1243', 0.9731494188308716)
('1132', '1849', 0.9716254472732544)
('1132', '1399', 0.9730456471443176)
('1537', '691', 0.9742271900177002)
('704', '1895', 0.9857228398323059)
('704', '1395', 0.9706138968467712)
('704', '679', 0.9731003642082214)
('704', '855', 0.98090660572052)
('704', '1388', 0.9710633754730225)
('704', '2932', 0.9711701273918152)
('704', '1470', 0.9772529006004333)
('704', '1220', 0.9708045721054077)
('704', '1407', 0.9716687798500061)
('704', '1793', 0.9731525182723999)
('704', '2876', 0.9728122353553772)
('1484', '227', 0.9742167592048645)
('1484', '1274', 0.9744030833244324)
('1484', '620', 0.9821625351905823)
('1484', '917', 0.9736202955245972)
('1484', '1064', 0.9702966213226318)
('1484', '1530', 0.9740724563598633)
('1484', '1491', 0.974312961101532)
('1484', '289', 0.9820905923843384)
('1484', '714', 0.9787141680717468)
('1484', '862', 0.9794321656227112)
('1484', '580', 0.9748875498771667)
('1484', '820', 0.978306770324707)
('710', '214', 0.9725201725959778)
('710', '614', 0.9787556529045105)
('710', '1474', 0.9775614142417908)
('710', '1476', 0.9727492928504944)
('710', '921', 0.9792611598968506)
('710', '1690', 0.9718573093414307)
('710', '25', 0.9749372005462646)
('710', '1343', 0.9823412299156189)
('710', '2940', 0.9861953854560852)
('710', '769', 0.9722118377685547)
('861', '2914', 0.9714106321334839)
('1403', '1449', 0.9743282198905945)
('1403', '679', 0.9726709127426147)
('1403', '1643', 0.9760885238647461)
('1403', '994', 0.9787073731422424)
('1403', '2012', 0.9703546166419983)
('1403', '239', 0.9762153625488281)
('1403', '855', 0.9728236198425293)
('1403', '969', 0.9707704186439514)
('1403', '1208', 0.9701249599456787)
('1403', '1470', 0.9759781360626221)
('1403', '129', 0.9729632139205933)
('1403', '1220', 0.9760037064552307)
('1403', '1407', 0.9818333983421326)
('1403', '1261', 0.9785694479942322)
('1403', '476', 0.9738144874572754)
('1403', '1600', 0.9720051288604736)
('1403', '8', 0.9765884876251221)
('1403', '1148', 0.9773553013801575)
('1403', '1021', 0.9904833436012268)
('1403', '1187', 0.9716804027557373)
('1403', '44', 0.9781031012535095)
('1403', '298', 0.9709847569465637)
('1295', '175', 0.9745869636535645)
('1495', '2410', 0.9708884358406067)
('1449', '994', 0.9705285429954529)
('1449', '2012', 0.9790741205215454)
('1449', '1901', 0.9736810922622681)
('134', '1066', 0.9782208800315857)
('134', '1653', 0.9704575538635254)
('134', '1848', 0.9737318158149719)
('1066', '652', 0.9708888530731201)
('1066', '1583', 0.9834110140800476)
('1066', '3303', 0.9744012355804443)
('1066', '1653', 0.978848397731781)
('1066', '1773', 0.9747322797775269)
('1066', '1182', 0.9714540839195251)
('713', '228', 0.9737620949745178)
('713', '362', 0.970157265663147)
('713', '398', 0.9725824594497681)
('713', '1394', 0.973010778427124)
('713', '343', 0.9759010672569275)
('713', '1647', 0.9756515622138977)
('713', '1400', 0.9791073799133301)
('713', '1905', 0.9715694785118103)
('713', '378', 0.977948009967804)
('713', '395', 0.9721402525901794)
('713', '1719', 0.9702190160751343)
('713', '1160', 0.9704588651657104)
('713', '678', 0.9713946580886841)
('713', '342', 0.975240170955658)
('983', '1508', 0.9764173030853271)
('983', '56', 0.9730643630027771)
('214', '1395', 0.9728941917419434)
('214', '1474', 0.9788657426834106)
('214', '921', 0.9770238399505615)
('214', '25', 0.9786085486412048)
('214', '1343', 0.9748596549034119)
('214', '1267', 0.9728101491928101)
('214', '889', 0.974685788154602)
('214', '2253', 0.9862321615219116)
('214', '2876', 0.9766760468482971)
('214', '1870', 0.9712819457054138)
('214', '1421', 0.9774953722953796)
('803', '994', 0.9783591628074646)
('803', '129', 0.9825465083122253)
('1941', '1136', 0.9725988507270813)
('715', '855', 0.9709596037864685)
('715', '129', 0.9704248905181885)
('175', '1071', 0.9722207188606262)
('175', '855', 0.9804331064224243)
('1481', '1374', 0.9722293019294739)
('1481', '586', 0.9728782773017883)
('1481', '249', 0.970005214214325)
('1481', '1394', 0.975984513759613)
('1481', '2984', 0.9701772332191467)
('1481', '1462', 0.9751566052436829)
('1481', '1316', 0.9717757701873779)
('674', '1333', 0.9750041961669922)
('497', '55', 0.9738893508911133)
('497', '791', 0.9734625220298767)
('799', '1404', 0.9711526036262512)
('799', '1476', 0.9754824638366699)
('799', '163', 0.9780406355857849)
('799', '1333', 0.9804166555404663)
('799', '2876', 0.9712931513786316)
('799', '1025', 0.9701781272888184)
('1833', '1321', 0.9731137752532959)
('1782', '740', 0.9783260822296143)
('1782', '586', 0.9719924926757812)
('1782', '1940', 0.9790096879005432)
('1782', '889', 0.9705471992492676)
('1782', '113', 0.9705498218536377)
('1436', '586', 0.9728562235832214)
('1436', '1388', 0.9739906191825867)
('1436', '2932', 0.9763444066047668)
('1436', '318', 0.9765705466270447)
('1436', '1220', 0.9741271138191223)
('1436', '1574', 0.971630871295929)
('1436', '1793', 0.974465012550354)
('1436', '476', 0.9703251719474792)
('1436', '763', 0.9736863374710083)
('1436', '1462', 0.9720393419265747)
('1436', '1647', 0.9758415222167969)
('1436', '1600', 0.9706069231033325)
('1436', '1389', 0.9701495170593262)
('1436', '1148', 0.974010169506073)
('1633', '746', 0.9790166616439819)
('1633', '644', 0.9737586379051208)
('1633', '639', 0.9709287285804749)
('1633', '1425', 0.9726011157035828)
('1633', '1740', 0.9712036848068237)
('1633', '772', 0.9778620004653931)
('1633', '1369', 0.9728902578353882)
('1633', '292', 0.9756887555122375)
('1633', '671', 0.9792072176933289)
('1633', '629', 0.973433256149292)
('1633', '31', 0.977166473865509)
('1633', '2819', 0.9742435812950134)
('1633', '624', 0.9737914204597473)
('1633', '1849', 0.9761018753051758)
('1633', '1671', 0.9737980365753174)
('1633', '1188', 0.985223650932312)
('1633', '1616', 0.9790641069412231)
('1633', '1201', 0.9739892482757568)
('1633', '1971', 0.9766250252723694)
('1633', '1267', 0.9754626750946045)
('1633', '1662', 0.9800469279289246)
('1633', '911', 0.9709534049034119)
('1633', '476', 0.971138060092926)
('1633', '617', 0.9861887097358704)
('1633', '2253', 0.9703890681266785)
('1633', '343', 0.9701236486434937)
('1633', '1381', 0.9714343547821045)
('1633', '1462', 0.9772194623947144)
('1633', '1161', 0.9719720482826233)
('1633', '1400', 0.9719168543815613)
('1633', '1530', 0.9706977605819702)
('1633', '480', 0.9846095442771912)
('1633', '1989', 0.9729316830635071)
('1633', '862', 0.977135956287384)
('1633', '378', 0.9785958528518677)
('1633', '635', 0.9761965870857239)
('1633', '1245', 0.9756479859352112)
('1633', '1870', 0.9781092405319214)
('1633', '1183', 0.9789963364601135)
('1633', '820', 0.9730685353279114)
('1633', '2007', 0.9775031208992004)
('930', '2939', 0.9713748097419739)
('930', '2023', 0.9727956652641296)
('930', '1070', 0.970583438873291)
('930', '1474', 0.9735499024391174)
('930', '1388', 0.9723080992698669)
('930', '1394', 0.9795747995376587)
('930', '2863', 0.9719972610473633)
('930', '851', 0.9751502871513367)
('323', '1205', 0.9751316905021667)
('323', '717', 0.9802185893058777)
('323', '239', 0.9733696579933167)
('323', '1244', 0.9734461307525635)
('323', '2932', 0.9703536629676819)
('323', '362', 0.9819376468658447)
('323', '1368', 0.9707198739051819)
('323', '1394', 0.9702882170677185)
('323', '1220', 0.9707722067832947)
('323', '744', 0.9737016558647156)
('323', '1381', 0.9713980555534363)
('323', '1647', 0.9748849272727966)
('323', '1973', 0.9721736907958984)
('323', '1400', 0.9703422784805298)
('323', '1148', 0.9802184104919434)
('323', '378', 0.970993161201477)
('323', '1187', 0.9700717329978943)
('323', '44', 0.9780858755111694)
('323', '1160', 0.9746878743171692)
('323', '2058', 0.9786534309387207)
('1133', '2867', 0.9729914665222168)
('746', '639', 0.9780070185661316)
('746', '1425', 0.97278892993927)
('746', '1474', 0.9716641306877136)
('746', '757', 0.975292444229126)
('746', '628', 0.9707120060920715)
('746', '629', 0.976828396320343)
('746', '31', 0.974281370639801)
('746', '2819', 0.9792585968971252)
('746', '624', 0.9830379486083984)
('746', '1849', 0.97137051820755)
('746', '1671', 0.9798173904418945)
('746', '1616', 0.9774124622344971)
('746', '1971', 0.9767152070999146)
('746', '273', 0.9749631881713867)
('746', '1662', 0.9786702990531921)
('746', '911', 0.9717028141021729)
('746', '1218', 0.9728511571884155)
('746', '617', 0.9791173338890076)
('746', '2253', 0.9796553254127502)
('746', '343', 0.9725664258003235)
('746', '1462', 0.9758299589157104)
('746', '1161', 0.9707576632499695)
('746', '1530', 0.9727388620376587)
('746', '480', 0.977066695690155)
('746', '640', 0.9745357036590576)
('746', '1870', 0.9766802787780762)
('746', '1183', 0.9770943522453308)
('746', '820', 0.9730873703956604)
('746', '2007', 0.9850572347640991)
('746', '342', 0.9719375967979431)
('1631', '258', 0.9708350300788879)
('1631', '1208', 0.97630375623703)
('1631', '1653', 0.9799991846084595)
('1631', '1407', 0.9704686999320984)
('1631', '1511', 0.9717155694961548)
('614', '1476', 0.9713944792747498)
('614', '122', 0.9706568121910095)
('614', '2940', 0.9745432138442993)
('1001', '1400', 0.9764077663421631)
('1001', '1850', 0.972028911113739)
('1001', '593', 0.971782386302948)
('1001', '1594', 0.9735875129699707)
('1001', '904', 0.970481276512146)
('1001', '974', 0.9751034379005432)
('705', '740', 0.978111743927002)
('705', '628', 0.9785050749778748)
('705', '978', 0.9736980199813843)
('705', '1011', 0.9755507707595825)
('705', '769', 0.9705957770347595)
('705', '113', 0.9713344573974609)
('1895', '1205', 0.9758105874061584)
('1895', '679', 0.9710298180580139)
('1895', '1668', 0.9776379466056824)
('1895', '586', 0.9703295230865479)
('1895', '1318', 0.9729422926902771)
('1895', '855', 0.9744969606399536)
('1895', '2932', 0.976550281047821)
('1895', '1470', 0.9733827114105225)
('1895', '1220', 0.9779891967773438)
('1895', '1793', 0.9757603406906128)
('1895', '2863', 0.9715640544891357)
('1895', '476', 0.9709474444389343)
('1895', '1381', 0.9737383127212524)
('1306', '1508', 0.9703260660171509)
('1306', '2112', 0.970302164554596)
('1306', '1394', 0.9733091592788696)
('906', '1476', 0.9845185279846191)
('906', '603', 0.9729236364364624)
('906', '1388', 0.9707649946212769)
('906', '921', 0.9727850556373596)
('906', '1690', 0.9724425673484802)
('906', '25', 0.9740139842033386)
('906', '1343', 0.9700324535369873)
('906', '769', 0.9770405292510986)
('1913', '31', 0.9780203104019165)
('1913', '612', 0.9730371236801147)
('1913', '113', 0.9730228185653687)
('1913', '1352', 0.9759334921836853)
('1547', '1368', 0.9717338681221008)
('615', '1297', 0.9870104193687439)
('644', '1740', 0.9777070879936218)
('644', '1369', 0.9816361665725708)
('644', '292', 0.979811429977417)
('644', '671', 0.970852255821228)
('644', '2819', 0.9839897751808167)
('644', '624', 0.9742015600204468)
('644', '1662', 0.9758766889572144)
('644', '617', 0.9733802080154419)
('644', '1161', 0.9804741144180298)
('644', '1400', 0.9733096361160278)
('644', '1850', 0.9807595610618591)
('644', '1825', 0.9704449772834778)
('644', '480', 0.980716347694397)
('644', '593', 0.9703677296638489)
('644', '862', 0.9794110059738159)
('644', '1594', 0.9750794172286987)
('644', '1245', 0.9735475182533264)
('644', '580', 0.9723477959632874)
('644', '820', 0.972046971321106)
('644', '610', 0.9793360829353333)
('644', '916', 0.9721418023109436)
('639', '740', 0.9726090431213379)
('639', '1474', 0.9741345643997192)
('639', '624', 0.9711830615997314)
('639', '1849', 0.9713081121444702)
('639', '1069', 0.9701523184776306)
('639', '1616', 0.9705009460449219)
('639', '2940', 0.9717423319816589)
('639', '769', 0.9711427092552185)
('639', '480', 0.9706858992576599)
('1545', '688', 0.9731525182723999)
('1627', '420', 0.9871029853820801)
('1627', '1986', 0.9774350523948669)
('1627', '1959', 0.9818955659866333)
('1627', '580', 0.9712887406349182)
('806', '586', 0.9754402041435242)
('806', '1388', 0.9767069816589355)
('806', '365', 0.9732280969619751)
('806', '1793', 0.9754399061203003)
('806', '476', 0.9745720624923706)
('806', '281', 0.9767964482307434)
('806', '2876', 0.9768500924110413)
('806', '851', 0.971921443939209)
('1435', '227', 0.97447669506073)
('1435', '1369', 0.9727030992507935)
('1435', '1033', 0.9833637475967407)
('1435', '920', 0.9709627628326416)
('1435', '911', 0.9736045598983765)
('1435', '2334', 0.9793339371681213)
('1435', '1400', 0.9808943271636963)
('1435', '1683', 0.9722558259963989)
('1435', '1693', 0.9712479114532471)
('1435', '395', 0.9874406456947327)
('1435', '1719', 0.971504807472229)
('227', '1531', 0.971472978591919)
('227', '2939', 0.9775778651237488)
('227', '1369', 0.9789542555809021)
('227', '2112', 0.9728152751922607)
('227', '1274', 0.9772304892539978)
('227', '1033', 0.9770563840866089)
('227', '2819', 0.9700011610984802)
('227', '920', 0.9795876145362854)
('227', '2239', 0.9733754396438599)
('227', '911', 0.9782360196113586)
('227', '617', 0.9706206917762756)
('227', '926', 0.9729255437850952)
('227', '1400', 0.9716213941574097)
('227', '649', 0.9824708104133606)
('227', '1530', 0.9773578643798828)
('227', '1683', 0.9759323000907898)
('227', '1850', 0.9709052443504333)
('227', '1693', 0.9700279235839844)
('227', '480', 0.9800652265548706)
('227', '1962', 0.973222017288208)
('227', '862', 0.9778751730918884)
('227', '635', 0.9774823188781738)
('227', '395', 0.981351375579834)
('2149', '652', 0.975655198097229)
('2149', '717', 0.9712609052658081)
('2149', '874', 0.9725431203842163)
('2149', '1220', 0.9708831906318665)
('2149', '522', 0.9735898375511169)
('2149', '1973', 0.9714920520782471)
('2149', '1989', 0.9746443033218384)
('2149', '945', 0.9771496653556824)
('2149', '378', 0.9815453290939331)
('2149', '1187', 0.9765305519104004)
('2149', '44', 0.9709629416465759)
('2149', '2058', 0.9714215397834778)
('2467', '1259', 0.9708096981048584)
('677', '239', 0.9701381921768188)
('677', '1394', 0.9777448773384094)
('677', '1647', 0.9711523056030273)
('677', '1263', 0.9721430540084839)
('677', '44', 0.9760066270828247)
('677', '678', 0.9790941476821899)
('211', '3303', 0.9779486060142517)
('211', '1490', 0.9720003604888916)
('211', '178', 0.975820004940033)
('211', '1096', 0.9740050435066223)
('211', '926', 0.9725059270858765)
('211', '613', 0.9703134298324585)
('211', '952', 0.9822213649749756)
('1508', '1905', 0.9710882306098938)
('301', '2112', 0.9788427352905273)
('301', '1033', 0.9702766537666321)
('301', '3004', 0.9709134101867676)
('301', '2914', 0.9781208038330078)
('1150', '772', 0.9759030342102051)
('1150', '1424', 0.971409261226654)
('1150', '629', 0.9738243818283081)
('1150', '911', 0.9767013788223267)
('1150', '476', 0.9770840406417847)
('1150', '617', 0.976432204246521)
('1150', '1475', 0.9826189875602722)
('1150', '1005', 0.9733428955078125)
('1150', '1901', 0.9723523259162903)
('1150', '1316', 0.9710062146186829)
('652', '2112', 0.9774802923202515)
('652', '1033', 0.9732658863067627)
('652', '3303', 0.9768792390823364)
('652', '1653', 0.9758293628692627)
('652', '419', 0.979458749294281)
('652', '924', 0.9703119993209839)
('652', '1962', 0.9704919457435608)
('652', '378', 0.9735097885131836)
('652', '191', 0.9751701354980469)
('652', '1310', 0.9759464263916016)
('652', '1160', 0.9716939330101013)
('652', '195', 0.9722267389297485)
('652', '1383', 0.9734422564506531)
('420', '1986', 0.9775123000144958)
('420', '1243', 0.9786837697029114)
('420', '1959', 0.9810538291931152)
('420', '612', 0.9713095426559448)
('420', '862', 0.9747072458267212)
('420', '1002', 0.9709558486938477)
('420', '580', 0.9781330227851868)
('1531', '740', 0.9709885716438293)
('1531', '1867', 0.971825897693634)
('1531', '628', 0.9705295562744141)
('1531', '2943', 0.977119505405426)
('1531', '1971', 0.9706869125366211)
('1531', '343', 0.9708332419395447)
('1531', '113', 0.9720429182052612)
('1531', '1530', 0.9794440865516663)
('1531', '1683', 0.9749515652656555)
('1531', '1693', 0.9705449342727661)
('1531', '480', 0.9720649719238281)
('1531', '1431', 0.9702792167663574)
('1531', '862', 0.9728535413742065)
('1531', '1075', 0.9737558364868164)
('1531', '193', 0.9736816883087158)
('1205', '1230', 0.9758443832397461)
('1205', '679', 0.9776992201805115)
('1205', '585', 0.9742465615272522)
('1205', '1244', 0.9702694416046143)
('1205', '1726', 0.9701634049415588)
('1205', '1622', 0.9770256876945496)
('1205', '928', 0.9724792242050171)
('1205', '1201', 0.97238689661026)
('1205', '476', 0.9700831174850464)
('1205', '763', 0.9724908471107483)
('1205', '1381', 0.9707304239273071)
('1205', '1647', 0.9709004759788513)
('1205', '1600', 0.9779222011566162)
('1205', '1148', 0.9717705249786377)
('1205', '44', 0.9765191078186035)
('1425', '585', 0.972216010093689)
('1425', '757', 0.9746813774108887)
